argument,participant,premise_1,premise_2,conclusion,rating,condition,edge_qn,conflict_qn
45,42,lives in the desert,is blue,has gills,5,premise_2,0,1
46,42,lives in the desert,is blue,is a nocturnal animal,3,premise_2,0,0
47,42,lives in the desert,is blue,is slow,3,premise_2,0,0
48,42,lives in the desert,is blue,has no legs,5,premise_2,0,0
49,42,lives in the desert,is blue,lives under the ground,4,premise_2,1,0
50,42,lives in the desert,is blue,sees in the dark,4,premise_2,0,0
51,42,can fly,has scales,has wings,2,premise_2,1,1
52,42,can fly,has scales,lives in water,5,premise_2,0,0
53,42,can fly,has scales,has feathers,1,premise_2,1,0
54,42,can fly,has scales,can swim,5,premise_2,0,1
55,42,can fly,has scales,is a predator,3,premise_2,0,0
56,42,can fly,has scales,lives in trees,2,premise_2,1,0
57,42,can fly,has scales,sings,2,premise_2,0,0
58,42,can fly,has scales,can be ridden,4,premise_2,0,0
59,42,can fly,has scales,has fur,1,premise_2,1,0
60,42,can fly,has scales,is cold-blooded,5,premise_2,0,1
61,42,has wings,has sharp teeth,can fly,3,premise_2,1,1
62,42,has wings,has sharp teeth,lives in water,5,premise_2,0,0
63,42,has wings,has sharp teeth,is green,2,premise_2,0,0
64,42,has wings,has sharp teeth,has gills,5,premise_2,0,0
65,42,has wings,has sharp teeth,has two legs,4,premise_2,0,0
66,42,has wings,has sharp teeth,is a predator,7,premise_2,1,0
67,42,has wings,has sharp teeth,is pink,3,premise_2,0,0
68,42,has wings,has sharp teeth,makes a web,2,premise_2,0,0
69,42,has wings,has sharp teeth,is strong,5,premise_2,0,0
70,42,has wings,has sharp teeth,climbs well,5,premise_2,0,0
71,42,has four legs,has feathers,can fly,7,premise_2,0,1
72,42,has four legs,has feathers,has wings,7,premise_2,0,1
73,42,has four legs,has feathers,has scales,1,premise_2,1,0
74,42,has four legs,has feathers,has a beak,6,premise_2,0,1
75,42,has four legs,has feathers,has two legs,6,premise_2,1,1
76,42,has four legs,has feathers,has six legs,2,premise_2,1,0
77,42,has four legs,has feathers,can be ridden,5,premise_2,1,0
78,42,has four legs,has feathers,has fur,1,premise_2,1,0
79,42,has four legs,has feathers,has no legs,2,premise_2,1,0
80,42,has four legs,has feathers,is pink,5,premise_2,0,0
81,42,makes a web,lives in water,lives in the sea,6,premise_2,1,0
82,42,makes a web,lives in water,can swim,7,premise_2,1,1
83,42,makes a web,lives in water,eats fish,7,premise_2,1,0
84,42,makes a web,lives in water,lives in the woods,2,premise_2,1,0
85,42,makes a web,lives in water,has gills,7,premise_2,1,0
86,42,makes a web,lives in water,eats grass,2,premise_2,1,0
87,42,makes a web,lives in water,sucks blood,3,premise_2,0,1
88,42,makes a web,lives in water,eats grain,1,premise_2,1,0
89,42,makes a web,lives in water,eats nuts,1,premise_2,1,0
90,42,makes a web,lives in water,eats berries,1,premise_2,1,0
91,42,has feathers,crawls,has scales,6,premise_2,1,0
92,42,has feathers,crawls,has a beak,2,premise_2,0,1
93,42,has feathers,crawls,has two legs,2,premise_2,1,1
94,42,has feathers,crawls,has six legs,3,premise_2,1,0
95,42,has feathers,crawls,has fur,3,premise_2,1,0
96,42,has feathers,crawls,has no legs,3,premise_2,1,0
97,42,has feathers,crawls,lives under the ground,5,premise_2,0,0
98,42,has feathers,crawls,makes a web,4,premise_2,0,0
99,42,has feathers,crawls,eats nuts,2,premise_2,0,1
100,42,has feathers,crawls,eats berries,5,premise_2,0,1
101,42,has a hump,makes a web,lays eggs,6,premise_2,0,1
102,42,has a hump,makes a web,has four legs,2,premise_2,0,1
103,42,has a hump,makes a web,is grey,3,premise_2,0,1
104,42,has a hump,makes a web,is black,6,premise_2,0,1
105,42,has a hump,makes a web,lives in the woods,6,premise_2,0,1
106,42,has a hump,makes a web,stings,3,premise_2,0,1
107,42,has a hump,makes a web,has feelers,5,premise_2,0,1
108,42,has a hump,makes a web,eats grass,1,premise_2,0,1
109,42,has a hump,makes a web,is heavy,1,premise_2,0,1
110,42,has a hump,makes a web,can be ridden,6,premise_2,0,1
111,42,is red,has a trunk,can fly,1,premise_2,0,1
112,42,is red,has a trunk,lays eggs,1,premise_2,0,1
113,42,is red,has a trunk,has wings,1,premise_2,0,1
114,42,is red,has a trunk,has four legs,7,premise_2,0,1
115,42,is red,has a trunk,is grey,6,premise_2,0,1
116,42,is red,has a trunk,has sharp teeth,2,premise_2,0,1
117,42,is red,has a trunk,eats grass,6,premise_2,0,1
118,42,is red,has a trunk,is heavy,7,premise_2,0,1
119,42,is red,has a trunk,can be ridden,3,premise_2,0,1
120,42,is red,has a trunk,is strong,7,premise_2,0,1
121,42,sings,has gills,can fly,1,premise_2,0,1
122,42,sings,has gills,has wings,2,premise_2,0,1
123,42,sings,has gills,lives in water,7,premise_2,1,0
124,42,sings,has gills,has feathers,2,premise_2,0,1
125,42,sings,has gills,lives in the sea,7,premise_2,1,0
126,42,sings,has gills,can swim,7,premise_2,0,1
127,42,sings,has gills,has two legs,4,premise_2,0,1
128,42,sings,has gills,lives in trees,1,premise_2,0,1
129,42,sings,has gills,is cold-blooded,5,premise_2,0,1
130,42,sings,has gills,eats nuts,2,premise_2,0,1
131,42,has wings,has a trunk,can fly,1,premise_2,1,1
132,42,has wings,has a trunk,lays eggs,1,premise_2,0,1
133,42,has wings,has a trunk,has four legs,6,premise_2,0,1
134,42,has wings,has a trunk,has sharp teeth,2,premise_2,0,1
135,42,has wings,has a trunk,crawls,1,premise_2,0,0
136,42,has wings,has a trunk,has a long neck,5,premise_2,0,0
137,42,has wings,has a trunk,eats grass,6,premise_2,0,1
138,42,has wings,has a trunk,can be ridden,2,premise_2,0,1
139,42,has wings,has a trunk,has fur,5,premise_2,0,1
140,42,has wings,has a trunk,eats berries,5,premise_2,0,0
141,42,has feathers,has no legs,can fly,3,premise_2,0,1
142,42,has feathers,has no legs,has wings,1,premise_2,0,1
143,42,has feathers,has no legs,has four legs,1,premise_2,1,0
144,42,has feathers,has no legs,has a beak,2,premise_2,0,1
145,42,has feathers,has no legs,has two legs,3,premise_2,1,1
146,42,has feathers,has no legs,has six legs,1,premise_2,1,0
147,42,has feathers,has no legs,has fur,2,premise_2,1,0
148,42,has feathers,has no legs,is cold-blooded,5,premise_2,0,1
149,42,has feathers,has no legs,eats nuts,1,premise_2,0,1
150,42,has feathers,has no legs,eats berries,2,premise_2,0,1
151,42,has scales,has a beak,can fly,6,premise_2,0,1
152,42,has scales,has a beak,has wings,7,premise_2,0,1
153,42,has scales,has a beak,has feathers,6,premise_2,1,1
154,42,has scales,has a beak,has two legs,6,premise_2,0,1
155,42,has scales,has a beak,stinks,4,premise_2,0,0
156,42,has scales,has a beak,sucks blood,3,premise_2,0,0
157,42,has scales,has a beak,has fur,3,premise_2,1,0
158,42,has scales,has a beak,is cold-blooded,4,premise_2,0,1
159,42,has scales,has a beak,eats nuts,6,premise_2,0,1
160,42,has scales,has a beak,eats berries,7,premise_2,0,1
161,42,stings,has feathers,has scales,1,premise_2,1,0
162,42,stings,has feathers,has a beak,6,premise_2,0,1
163,42,stings,has feathers,has two legs,7,premise_2,0,1
164,42,stings,has feathers,has sharp teeth,1,premise_2,0,0
165,42,stings,has feathers,crawls,2,premise_2,0,1
166,42,stings,has feathers,stinks,2,premise_2,0,0
167,42,stings,has feathers,has feelers,1,premise_2,0,1
168,42,stings,has feathers,has fur,1,premise_2,1,0
169,42,stings,has feathers,eats nuts,6,premise_2,0,1
170,42,stings,has feathers,eats berries,6,premise_2,0,1
171,42,has a beak,has fur,can fly,1,premise_2,0,1
172,42,has a beak,has fur,lays eggs,4,premise_2,0,1
173,42,has a beak,has fur,has wings,2,premise_2,0,1
174,42,has a beak,has fur,has four legs,7,premise_2,0,1
175,42,has a beak,has fur,has feathers,1,premise_2,1,1
176,42,has a beak,has fur,has scales,1,premise_2,1,0
177,42,has a beak,has fur,has two legs,4,premise_2,0,1
178,42,has a beak,has fur,stinks,5,premise_2,0,0
179,42,has a beak,has fur,sucks blood,3,premise_2,0,0
180,42,has a beak,has fur,has a mane,7,premise_2,1,0
181,42,can be ridden,has six legs,has four legs,1,premise_2,1,0
182,42,can be ridden,has six legs,lives in the woods,4,premise_2,0,1
183,42,can be ridden,has six legs,has two legs,1,premise_2,1,0
184,42,can be ridden,has six legs,crawls,1,premise_2,1,0
185,42,can be ridden,has six legs,stinks,4,premise_2,0,1
186,42,can be ridden,has six legs,has feelers,3,premise_2,0,1
187,42,can be ridden,has six legs,eats grass,2,premise_2,0,1
188,42,can be ridden,has six legs,is heavy,5,premise_2,0,1
189,42,can be ridden,has six legs,has no legs,1,premise_2,1,0
190,42,can be ridden,has six legs,is strong,2,premise_2,1,1
191,42,has gills,has feelers,can fly,5,premise_2,0,0
192,42,has gills,has feelers,lives in water,5,premise_2,1,1
193,42,has gills,has feelers,lives in the sea,4,premise_2,1,0
194,42,has gills,has feelers,can swim,3,premise_2,0,1
195,42,has gills,has feelers,eats fish,4,premise_2,0,1
196,42,has gills,has feelers,has six legs,3,premise_2,0,0
197,42,has gills,has feelers,stinks,4,premise_2,0,1
198,42,has gills,has feelers,is cold-blooded,4,premise_2,0,1
199,42,has gills,has feelers,climbs well,5,premise_2,0,0
200,42,has gills,has feelers,eats nuts,2,premise_2,0,0
201,42,lives in the sea,has a mane,lives in water,1,premise_2,1,1
202,42,lives in the sea,has a mane,can swim,4,premise_2,1,0
203,42,lives in the sea,has a mane,eats fish,4,premise_2,1,1
204,42,lives in the sea,has a mane,eats grass,5,premise_2,1,0
205,42,lives in the sea,has a mane,sings,2,premise_2,1,0
206,42,lives in the sea,has a mane,lives in the desert,2,premise_2,1,0
207,42,lives in the sea,has a mane,has fur,7,premise_2,1,1
208,42,lives in the sea,has a mane,eats grain,2,premise_2,1,0
209,42,lives in the sea,has a mane,makes an irritating sound,5,premise_2,1,0
210,42,lives in the sea,has a mane,sees in the dark,6,premise_2,0,1
211,42,has no legs,can fly,has wings,7,premise_2,1,1
212,42,has no legs,can fly,has four legs,3,premise_2,1,0
213,42,has no legs,can fly,can swim,2,premise_2,0,1
214,42,has no legs,can fly,has two legs,5,premise_2,1,0
215,42,has no legs,can fly,has six legs,1,premise_2,1,0
216,42,has no legs,can fly,crawls,2,premise_2,1,0
217,42,has no legs,can fly,lives in trees,6,premise_2,1,0
218,42,has no legs,can fly,can jump far,5,premise_2,1,0
219,42,has no legs,can fly,has a hump,1,premise_2,0,0
220,42,has no legs,can fly,is cold-blooded,3,premise_2,0,1
221,42,eats fish,has six legs,can fly,4,premise_2,0,0
222,42,eats fish,has six legs,lives in water,4,premise_2,1,0
223,42,eats fish,has six legs,has four legs,1,premise_2,1,0
224,42,eats fish,has six legs,is grey,4,premise_2,0,0
225,42,eats fish,has six legs,lives in the sea,3,premise_2,1,0
226,42,eats fish,has six legs,has two legs,1,premise_2,1,0
227,42,eats fish,has six legs,crawls,3,premise_2,1,0
228,42,eats fish,has six legs,has feelers,5,premise_2,0,1
229,42,eats fish,has six legs,lives in the desert,5,premise_2,1,0
230,42,eats fish,has six legs,has no legs,1,premise_2,1,0
231,42,has scales,has two legs,can fly,6,premise_2,0,1
232,42,has scales,has two legs,has wings,6,premise_2,0,1
233,42,has scales,has two legs,has feathers,6,premise_2,1,1
234,42,has scales,has two legs,has a beak,6,premise_2,0,1
235,42,has scales,has two legs,has six legs,1,premise_2,1,0
236,42,has scales,has two legs,has fur,4,premise_2,1,0
237,42,has scales,has two legs,has no legs,1,premise_2,1,0
238,42,has scales,has two legs,is cold-blooded,4,premise_2,0,1
239,42,has scales,has two legs,eats nuts,5,premise_2,0,1
240,42,has scales,has two legs,eats berries,6,premise_2,0,1
241,42,has two legs,lives under the ground,has four legs,7,premise_2,1,0
242,42,has two legs,lives under the ground,has feathers,1,premise_2,0,1
243,42,has two legs,lives under the ground,is green,2,premise_2,0,0
244,42,has two legs,lives under the ground,has a beak,2,premise_2,0,1
245,42,has two legs,lives under the ground,lives in the woods,2,premise_2,1,0
246,42,has two legs,lives under the ground,has six legs,3,premise_2,1,0
247,42,has two legs,lives under the ground,crawls,5,premise_2,1,1
248,42,has two legs,lives under the ground,lives in the desert,5,premise_2,1,0
249,42,has two legs,lives under the ground,has no legs,1,premise_2,1,0
250,42,has two legs,lives under the ground,climbs well,4,premise_2,0,0
251,42,has gills,has fur,lives in water,1,premise_2,1,0
252,42,has gills,has fur,has feathers,1,premise_2,1,0
253,42,has gills,has fur,lives in the sea,1,premise_2,1,0
254,42,has gills,has fur,has scales,1,premise_2,1,0
255,42,has gills,has fur,eats grass,5,premise_2,0,0
256,42,has gills,has fur,sucks blood,2,premise_2,0,0
257,42,has gills,has fur,is yellow,5,premise_2,0,0
258,42,has gills,has fur,sings,4,premise_2,0,0
259,42,has gills,has fur,has a mane,6,premise_2,1,0
260,42,has gills,has fur,is cold-blooded,3,premise_2,0,1
261,42,lives in trees,can be ridden,can fly,5,premise_2,1,0
262,42,lives in trees,can be ridden,has four legs,6,premise_2,1,0
263,42,lives in trees,can be ridden,lives in the woods,5,premise_2,1,1
264,42,lives in trees,can be ridden,is white,4,premise_2,0,0
265,42,lives in trees,can be ridden,is slow,7,premise_2,0,0
266,42,lives in trees,can be ridden,eats grass,6,premise_2,0,1
267,42,lives in trees,can be ridden,is strong,3,premise_2,1,0
268,42,lives in trees,can be ridden,has a hump,4,premise_2,0,0
269,42,lives in trees,can be ridden,climbs well,4,premise_2,1,0
270,42,lives in trees,can be ridden,sees in the dark,3,premise_2,0,0
271,42,has fur,sings,lays eggs,7,premise_2,0,1
272,42,has fur,sings,has wings,6,premise_2,0,1
273,42,has fur,sings,lives in water,3,premise_2,1,0
274,42,has fur,sings,has four legs,3,premise_2,0,1
275,42,has fur,sings,has feathers,6,premise_2,1,1
276,42,has fur,sings,lives in the sea,3,premise_2,1,0
277,42,has fur,sings,has scales,1,premise_2,1,0
278,42,has fur,sings,has a beak,6,premise_2,0,1
279,42,has fur,sings,has two legs,5,premise_2,0,1
280,42,has fur,sings,has a mane,2,premise_2,1,0
281,42,is pink,lives in the desert,lives in water,1,premise_2,1,0
282,42,is pink,lives in the desert,lives in the sea,1,premise_2,1,0
283,42,is pink,lives in the desert,eats fish,1,premise_2,1,0
284,42,is pink,lives in the desert,lives in the woods,1,premise_2,1,0
285,42,is pink,lives in the desert,stings,6,premise_2,0,0
286,42,is pink,lives in the desert,stinks,3,premise_2,0,0
287,42,is pink,lives in the desert,has a long neck,5,premise_2,0,0
288,42,is pink,lives in the desert,lives under the ground,6,premise_2,1,0
289,42,is pink,lives in the desert,sees in the dark,5,premise_2,0,0
290,42,is pink,lives in the desert,eats berries,2,premise_2,0,0
291,42,has feelers,has four legs,has scales,2,premise_2,0,0
292,42,has feelers,has four legs,has two legs,1,premise_2,1,0
293,42,has feelers,has four legs,has six legs,1,premise_2,1,0
294,42,has feelers,has four legs,is slow,4,premise_2,0,0
295,42,has feelers,has four legs,can jump far,5,premise_2,0,0
296,42,has feelers,has four legs,sucks blood,3,premise_2,0,0
297,42,has feelers,has four legs,can be ridden,5,premise_2,1,0
298,42,has feelers,has four legs,has fur,5,premise_2,0,0
299,42,has feelers,has four legs,has no legs,1,premise_2,1,0
300,42,has feelers,has four legs,is pink,4,premise_2,0,0
301,42,lays eggs,has a hump,is grey,4,premise_2,0,0
302,42,lays eggs,has a hump,is a pet,3,premise_2,0,0
303,42,lays eggs,has a hump,has two legs,2,premise_2,0,0
304,42,lays eggs,has a hump,is slow,5,premise_2,0,0
305,42,lays eggs,has a hump,eats grass,7,premise_2,0,1
306,42,lays eggs,has a hump,can be ridden,5,premise_2,0,1
307,42,lays eggs,has a hump,has fur,6,premise_2,0,1
308,42,lays eggs,has a hump,lives under the ground,2,premise_2,0,0
309,42,lays eggs,has a hump,climbs well,1,premise_2,0,0
310,42,lays eggs,has a hump,is blue,1,premise_2,0,0
311,42,can be ridden,is green,has four legs,4,premise_2,1,0
312,42,can be ridden,is green,has sharp teeth,2,premise_2,0,0
313,42,can be ridden,is green,has feelers,5,premise_2,0,0
314,42,can be ridden,is green,lives in trees,7,premise_2,0,0
315,42,can be ridden,is green,eats grass,4,premise_2,0,1
316,42,can be ridden,is green,is heavy,3,premise_2,0,0
317,42,can be ridden,is green,is yellow,3,premise_2,0,0
318,42,can be ridden,is green,lives in the desert,3,premise_2,0,0
319,42,can be ridden,is green,is strong,3,premise_2,1,0
320,42,can be ridden,is green,is cold-blooded,3,premise_2,0,0
321,42,has a beak,has sharp teeth,can fly,2,premise_2,0,1
322,42,has a beak,has sharp teeth,has wings,1,premise_2,0,1
323,42,has a beak,has sharp teeth,has feathers,2,premise_2,0,1
324,42,has a beak,has sharp teeth,has two legs,6,premise_2,0,1
325,42,has a beak,has sharp teeth,is a nocturnal animal,6,premise_2,0,0
326,42,has a beak,has sharp teeth,is a predator,7,premise_2,1,0
327,42,has a beak,has sharp teeth,sings,4,premise_2,0,0
328,42,has a beak,has sharp teeth,has no legs,4,premise_2,0,0
329,42,has a beak,has sharp teeth,lives under the ground,5,premise_2,0,0
330,42,has a beak,has sharp teeth,eats berries,2,premise_2,0,1
331,42,has sharp teeth,is red,can fly,5,premise_2,0,1
332,42,has sharp teeth,is red,has wings,5,premise_2,0,1
333,42,has sharp teeth,is red,is black,3,premise_2,0,0
334,42,has sharp teeth,is red,can swim,5,premise_2,0,0
335,42,has sharp teeth,is red,has two legs,5,premise_2,0,0
336,42,has sharp teeth,is red,crawls,4,premise_2,0,0
337,42,has sharp teeth,is red,is a predator,6,premise_2,1,0
338,42,has sharp teeth,is red,sucks blood,3,premise_2,0,0
339,42,has sharp teeth,is red,has no legs,3,premise_2,0,0
340,42,has sharp teeth,is red,makes a web,2,premise_2,0,0
341,42,is heavy,stings,is green,3,premise_2,0,0
342,42,is heavy,stings,is black,5,premise_2,0,0
343,42,is heavy,stings,eats fish,2,premise_2,0,0
344,42,is heavy,stings,stinks,2,premise_2,0,0
345,42,is heavy,stings,has a long neck,3,premise_2,0,0
346,42,is heavy,stings,has feelers,5,premise_2,0,1
347,42,is heavy,stings,is a predator,7,premise_2,0,0
348,42,is heavy,stings,lives in trees,6,premise_2,0,0
349,42,is heavy,stings,is slow,2,premise_2,1,0
350,42,is heavy,stings,eats berries,2,premise_2,0,0
351,42,has six legs,is pink,has four legs,5,premise_2,1,0
352,42,has six legs,is pink,is green,2,premise_2,0,0
353,42,has six legs,is pink,can swim,4,premise_2,0,0
354,42,has six legs,is pink,lives in the woods,4,premise_2,0,0
355,42,has six legs,is pink,has two legs,5,premise_2,1,0
